"Pseudo_Student_ID","school_id_pb","ABSENCES_TOTAL_22","ALG1_EOC_SCALE_SCORE_22","document_view_1","document_view_2","document_view_3","document_view_4","leaderboard_load_1","leaderboard_load_2","leaderboard_load_3","leaderboard_load_4","ortan_load_1","ortan_load_2","ortan_load_3","ortan_load_4","ortan_video_watc_1","ortan_video_watc_2","ortan_video_watc_3","ortan_video_watc_4","tys_answer_1","tys_answer_2","tys_answer_3","tys_answer_4","tys_finish_1","tys_finish_2","tys_finish_3","tys_finish_4","tys_load_1","tys_load_2","tys_load_3","tys_load_4","tys_previous_1","tys_previous_2","tys_previous_3","tys_previous_4","tys_review_corre_1","tys_review_corre_2","tys_review_corre_3","tys_review_corre_4","tys_review_incor_1","tys_review_incor_2","tys_review_incor_3","tys_review_incor_4","tys_review_solut_1","tys_review_solut_2","tys_review_solut_3","tys_review_solut_4","tys_review_topic_1","tys_review_topic_2","tys_review_topic_3","tys_review_topic_4","video_caption_1","video_caption_2","video_caption_3","video_caption_4","video_completed_1","video_completed_2","video_completed_3","video_completed_4","video_pause_1","video_pause_2","video_pause_3","video_pause_4","video_play_1","video_play_2","video_play_3","video_play_4","video_seek_1","video_seek_2","video_seek_3","video_seek_4","video_watch_1","video_watch_2","video_watch_3","video_watch_4","wall_load_more_1","wall_load_more_2","wall_load_more_3","wall_load_more_4","wall_make_post_1","wall_make_post_2","wall_make_post_3","wall_make_post_4","wall_page_load_1","wall_page_load_2","wall_page_load_3","wall_page_load_4","wall_search_1","wall_search_2","wall_search_3","Test_Schl_Type_AL","Test_Schl_Type_CH","Test_Schl_Type_DJ","Test_Schl_Type_HS","Test_Schl_Type_MS","GENDER_F","GENDER_M","ETHNICITY_A","ETHNICITY_B","ETHNICITY_H","ETHNICITY_I","ETHNICITY_M","ETHNICITY_W","FRL_N","FRL_Y","ALGEBRA_COURSE1_DESC_22_","ALGEBRA_COURSE1_DESC_22_Alg 1","ALGEBRA_COURSE1_DESC_22_Alg 1 Hon","ALGEBRA_COURSE1_DESC_22_Ib Myp Alg 1","ALGEBRA_COURSE1_DESC_22_Pre-Aice Math 1 Ig","First_time_test_taker_N","First_time_test_taker_Y","actions1","log_actions1","actions2","log_actions2","actions3","log_actions3","actions4","log_actions4"
"200556198",3371,5,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,36,0,0,0,23,0,0,0,65,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,24,29,14,23,22,31,15,26,36,21,17,9,12,6,5,2,0,0,0,0,0,0,0,0,46,5,6,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,265,5.5834963087817,367,5.90808293816893,98,4.59511985013459,65,4.18965474202643
"200566649",2201,9,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,17,2.89037175789616,44,3.80666248977032,5,1.79175946922805,0,0
"200785693",1821,3,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,0,0,288,0,0,0,46,0,0,0,64,0,0,0,0,0,0,6,0,0,236,0,0,0,16,0,2,0,0,0,0,0,0,0,0,4,0,0,0,92,0,0,0,122,0,0,94,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,852,6.74875954749168,1056,6.96318998587024,252,5.53338948872752,6,1.94591014905531
"200970199",2461,5,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,38,0,0,0,37,0,0,0,24,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,8,1,2,1,0,0,0,0,10,15,45,3,11,13,45,3,1,27,3,3,2,27,2,1,0,0,0,0,0,0,0,53,2,1,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,163,5.0998664278242,375,5.92958914338989,104,4.65396035015752,111,4.71849887129509
"201015825",1681,8,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,31,0,9,0,3,0,11,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,14,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,38,3.66356164612965,70,4.26267987704132,51,3.95124371858143,4,1.6094379124341
"201016567",4013,30,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,2,0,9,3,0,9,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,1.79175946922805,4,1.6094379124341,14,2.70805020110221,18,2.94443897916644
"201118389",1851,7,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1.38629436111989,5,1.79175946922805,0,0,5,1.79175946922805
"201177294",1571,6,518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,1.38629436111989,0,0,4,1.6094379124341,0,0
"201236598",961,5,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,57,0,9,0,28,0,20,0,6,0,8,0,4,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,29,1,0,0,32,7,0,29,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,35,0,26,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,109,4.70048036579242,160,5.08140436498446,130,4.87519732320115,15,2.77258872223978
"201246776",1971,10,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,21,5,7,1,3,0,16,3,2,1,3,0,1,0,0,0,0,4,1,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,0,63,57,0,21,66,65,0,22,47,52,3,0,11,7,2,0,0,0,0,0,0,0,0,0,25,7,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,259,5.56068163101553,260,5.56452040732269,48,3.89182029811063,59,4.0943445622221
"201390339",1981,1,527,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,28,145,14,30,46,4,2,12,14,5,2,5,9,2,0,0,2,0,0,6,8,1,55,0,0,0,12,2,1,1,0,1,0,2,4,1,2,3,11,2,17,30,19,92,27,39,25,110,5,13,29,5,10,17,28,9,0,5,4,2,1,0,4,6,62,25,16,38,3,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,236,5.46806014113513,292,5.68017260901707,227,5.42934562895444,321,5.77455154554441
"201403450",3251,16,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,9,6,2,5,13,14,47,10,26,23,60,20,35,23,9,25,10,10,9,18,0,0,0,0,0,0,0,0,6,9,10,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,102,4.63472898822964,87,4.47733681447821,139,4.9416424226093,82,4.4188406077966
"201486554",3861,15,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,1,0,0,3,32,0,0,10,47,0,0,17,1,0,0,19,7,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3,1.38629436111989,64,4.17438726989564,98,4.59511985013459
"201663836",3861,5,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,1.09861228866811,0,0,0,0,0,0
"201876930",2191,4,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,9,2.30258509299405,10,2.39789527279837,0,0,0,0
"202019583",1571,1,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1.79175946922805,0,0,2,1.09861228866811,0,0
"202026639",1611,2,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,8,2.19722457733622,17,2.89037175789616,0,0,0,0
"202091599",2631,2,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.693147180559945
"202126536",1571,14,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0.693147180559945,0,0,0,0,0,0
"202157609",1571,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.693147180559945,42,3.76120011569356
"202191279",1971,0,489,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,30,9,11,43,1,7,1,15,7,2,3,8,1,3,0,3,0,0,3,0,8,2,0,23,1,0,0,1,0,1,0,0,3,7,1,2,13,9,13,6,91,104,97,141,111,132,109,172,107,66,134,53,35,26,51,24,0,1,0,0,0,0,0,0,32,32,16,50,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,440,6.08904487544685,403,6.00141487796115,441,6.0913098820777,541,6.29526600143965
"202203109",2621,3,546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161,304,86,169,84,39,32,49,16,6,6,4,24,12,18,9,2,0,4,0,41,23,73,40,10,0,12,2,2,6,0,0,0,0,0,0,0,0,5,4,0,2,30,50,2,3,36,60,1,0,13,24,4,4,14,10,0,0,0,0,0,0,0,0,75,32,34,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,422,6.04737217904628,431,6.06842558824411,363,5.89715386763674,460,6.13339804299665
"202224998",3396,5,477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.693147180559945,0,0,1,0.693147180559945
"202350760",961,9,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,164,169,17,22,5,53,9,45,2,41,0,52,3,39,1,0,6,0,1,6,37,38,6,0,0,0,24,0,0,0,0,1,0,0,5,0,2,0,0,13,40,95,2,14,29,84,6,25,3,1,65,13,7,4,38,0,0,0,0,0,0,0,0,74,8,95,8,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,291,5.67675380226828,306,5.7268477475872,619,6.42971947803914,182,5.20948615284142
"202530849",1571,11,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,66,142,0,67,35,85,0,19,2,13,0,11,0,2,14,0,32,0,43,26,0,73,0,2,0,0,0,0,1,0,0,2,0,0,32,0,33,13,25,0,12,219,54,0,25,265,0,33,166,21,0,56,59,27,0,0,0,0,0,0,0,0,0,89,36,105,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,351,5.8636311755981,305,5.72358510195238,467,6.14846829591765,965,6.87316383421252
"202610019",1371,3,425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1.79175946922805,10,2.39789527279837,0,0,0,0
"202672207",2201,9,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,19,2.99573227355399,18,2.94443897916644,0,0,0,0
"202678101",2201,21,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,4,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,41,3.73766961828337,44,3.80666248977032,8,2.19722457733622,0,0
"202927357",2461,1,548,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,16,748,0,88,141,11,0,51,123,0,0,3,226,0,0,4,0,0,0,40,6,0,79,33,0,0,41,0,0,0,0,0,0,2,2,0,7,49,14,7,88,446,72,171,94,507,81,189,171,25,50,20,111,23,52,19,0,3,0,0,0,0,0,0,414,33,30,132,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1397,7.24279792279376,1852,7.52456122628536,424,6.05208916892442,760,6.63463335786169
"203158238",2711,6,538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,122,125,11,31,39,20,3,13,3,6,0,0,16,25,3,8,0,3,0,3,10,3,58,4,0,0,12,0,0,0,0,0,0,1,2,0,4,16,2,3,93,84,38,133,98,104,41,146,87,59,80,29,21,20,27,6,0,1,0,0,0,0,0,0,51,25,9,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,544,6.30078579466324,492,6.20050917404269,287,5.66296048013595,401,5.99645208861902
"203523631",1491,7,546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,516,91,62,84,12,21,9,54,0,4,1,197,15,26,35,0,0,0,59,11,24,104,11,6,7,39,20,0,2,0,0,2,0,4,2,0,4,1,0,43,67,36,65,46,74,37,76,60,31,55,25,17,6,22,4,0,0,0,0,0,0,0,0,74,9,13,23,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,659,6.49223983502047,768,6.64509096950564,453,6.11809719804135,392,5.97380961186926
"203577741",2711,2,517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109,120,10,25,15,29,5,12,24,4,0,0,64,20,5,4,0,0,0,10,28,0,12,17,0,22,0,0,0,0,2,0,0,0,0,0,0,4,6,0,30,54,26,48,30,70,29,55,50,36,32,32,25,6,20,3,0,0,0,0,0,0,0,0,68,32,10,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,443,6.09582456243222,398,5.98896141688986,157,5.06259503302697,228,5.43372200355424
"203640804",1571,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,13,128,0,35,1,50,0,3,2,7,0,0,3,6,0,0,1,0,30,0,0,49,0,0,0,0,0,0,0,0,2,0,0,0,12,0,20,5,9,0,2,118,20,0,3,137,0,2,103,0,0,36,30,26,0,1,0,0,0,0,0,0,0,24,2,96,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,155,5.04985600724954,101,4.62497281328427,180,5.19849703126583,622,6.43454651878745
"203675153",2621,9,541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,3,10,3,20,19,17,71,20,24,17,82,14,18,31,25,6,4,9,6,0,0,0,0,0,0,0,0,5,3,7,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,65,4.18965474202643,72,4.29045944114839,125,4.83628190695148,206,5.33271879326537
"203755604",3251,3,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,0,0,0,428,31,0,0,473,36,0,512,0,0,29,45,0,0,3,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,582,6.36818718635049,937,6.84374994900622,72,4.29045944114839,32,3.49650756146648
"203996824",2181,2,425,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,97,9,0,11,0,1,0,26,0,1,0,2,0,0,0,0,0,0,8,0,0,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,28,0,17,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,71,4.27666611901606,100,4.61512051684126,49,3.91202300542815,12,2.56494935746154
"204015129",1461,11,499,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,16,50,69,0,20,55,72,22,0,50,46,4,0,8,14,0,0,0,0,0,0,0,0,5,0,9,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,31,3.46573590279973,38,3.66356164612965,175,5.17048399503815,213,5.36597601502185
"204021198",1681,22,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,42,5,0,3,12,3,0,11,0,0,0,1,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,58,4.07753744390572,70,4.26267987704132,17,2.89037175789616,0,0
"204064738",1681,13,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,33,0,8,0,5,0,9,0,5,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,32,3.49650756146648,64,4.17438726989564,52,3.97029191355212,0,0
"204065375",1681,10,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0.693147180559945,1,0.693147180559945,6,1.94591014905531,0,0
"204168058",862,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,26,0,0,31,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,41,3.73766961828337,47,3.87120101090789,0,0,0,0
"204480013",4013,11,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.693147180559945,1,0.693147180559945,0,0,0,0
"204622729",2361,14,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,10,2.39789527279837,10,2.39789527279837,0,0,0,0
"204681214",2631,2,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5,1.79175946922805,3,1.38629436111989,0,0,0,0
"204694731",2191,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.693147180559945,5,1.79175946922805
"204791121",1681,1,540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,7,0,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,11,2.484906649788,17,2.89037175789616,13,2.63905732961526,0,0
"204864292",2181,1,523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,134,15,1,19,0,2,0,25,0,6,3,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,79,0,3,0,92,0,0,37,0,0,0,30,1,0,0,0,0,0,0,0,0,34,2,23,37,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,84,4.44265125649032,144,4.97673374242057,122,4.81218435537242,216,5.37989735354046
"204880812",1461,1,490,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,197,9,0,0,206,10,0,211,0,0,2,81,0,0,6,0,0,0,0,0,0,0,0,31,0,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,324,5.78382518232974,403,6.00141487796115,30,3.43398720448515,13,2.63905732961526
